id,symbol,frequency,open,high,low,close,volume,amount,pre_close,bob,eob,position
520,SHSE.600000,1d,9.6849,9.8059,9.6573,9.7234,24117635,426862387.0,9.6849,2016-04-11 00:00:00+08:00,2016-04-11 00:00:00+08:00,0
521,SHSE.600000,1d,9.7344,9.7399,9.6463,9.6959,14100759,248002295.0,9.7234,2016-04-12 00:00:00+08:00,2016-04-12 00:00:00+08:00,0
522,SHSE.600000,1d,9.7564,9.8995,9.7344,9.7619,35189716,627667715.0,9.6959,2016-04-13 00:00:00+08:00,2016-04-13 00:00:00+08:00,0
523,SHSE.600000,1d,9.8499,9.9105,9.7674,9.7949,15796208,281977244.0,9.7619,2016-04-14 00:00:00+08:00,2016-04-14 00:00:00+08:00,0
524,SHSE.600000,1d,9.8775,9.938,9.7949,9.8444,34773526,623836222.0,9.7949,2016-04-15 00:00:00+08:00,2016-04-15 00:00:00+08:00,0
525,SHSE.600000,1d,9.7674,9.9215,9.7179,9.8004,28084133,501790676.0,9.8444,2016-04-18 00:00:00+08:00,2016-04-18 00:00:00+08:00,0
526,SHSE.600000,1d,9.8775,9.894,9.7839,9.8499,27246371,487095912.0,9.8004,2016-04-19 00:00:00+08:00,2016-04-19 00:00:00+08:00,0
527,SHSE.600000,1d,9.8444,9.8995,9.5253,9.883,46614611,825437834.0,9.8499,2016-04-20 00:00:00+08:00,2016-04-20 00:00:00+08:00,0
528,SHSE.600000,1d,9.8059,10.0976,9.7674,9.971,48212915,872382605.0,9.883,2016-04-21 00:00:00+08:00,2016-04-21 00:00:00+08:00,0
529,SHSE.600000,1d,9.905,10.1031,9.872,10.037,28178162,513194655.0,9.971,2016-04-22 00:00:00+08:00,2016-04-22 00:00:00+08:00,0
530,SHSE.600000,1d,9.9875,9.993,9.8059,9.8389,24294360,435467860.0,10.037,2016-04-25 00:00:00+08:00,2016-04-25 00:00:00+08:00,0
531,SHSE.600000,1d,9.8334,9.949,9.7674,9.861,15739400,281501388.0,9.8389,2016-04-26 00:00:00+08:00,2016-04-26 00:00:00+08:00,0
532,SHSE.600000,1d,9.8885,9.8885,9.7949,9.8279,13838875,247622905.0,9.861,2016-04-27 00:00:00+08:00,2016-04-27 00:00:00+08:00,0
533,SHSE.600000,1d,9.8665,9.96,9.8114,9.8499,15728417,282201353.0,9.8279,2016-04-28 00:00:00+08:00,2016-04-28 00:00:00+08:00,0
534,SHSE.600000,1d,9.8114,9.872,9.7674,9.8114,23065933,412460987.0,9.8499,2016-04-29 00:00:00+08:00,2016-04-29 00:00:00+08:00,0
535,SHSE.600000,1d,9.8775,10.037,9.8114,9.971,27776723,501830132.0,9.8114,2016-05-03 00:00:00+08:00,2016-05-03 00:00:00+08:00,0
536,SHSE.600000,1d,9.938,10.0315,9.916,9.949,23118959,418592994.0,9.971,2016-05-04 00:00:00+08:00,2016-05-04 00:00:00+08:00,0
537,SHSE.600000,1d,9.938,9.971,9.894,9.938,14936632,269576075.0,9.949,2016-05-05 00:00:00+08:00,2016-05-05 00:00:00+08:00,0
538,SHSE.600000,1d,9.9435,9.96,9.7454,9.7564,23406763,418454827.0,9.938,2016-05-06 00:00:00+08:00,2016-05-06 00:00:00+08:00,0
539,SHSE.600000,1d,9.7454,9.7949,9.5748,9.6353,21947591,386423417.0,9.7564,2016-05-09 00:00:00+08:00,2016-05-09 00:00:00+08:00,0
540,SHSE.600000,1d,9.5638,9.6629,9.5638,9.6188,16846648,294675478.0,9.6353,2016-05-10 00:00:00+08:00,2016-05-10 00:00:00+08:00,0
541,SHSE.600000,1d,9.6573,9.6684,9.5748,9.6023,11941164,208655785.0,9.6188,2016-05-11 00:00:00+08:00,2016-05-11 00:00:00+08:00,0
542,SHSE.600000,1d,9.5913,9.6298,9.4648,9.5803,14668954,254410730.0,9.6023,2016-05-12 00:00:00+08:00,2016-05-12 00:00:00+08:00,0
543,SHSE.600000,1d,9.5583,9.6078,9.4758,9.4868,11013829,190929402.0,9.5803,2016-05-13 00:00:00+08:00,2016-05-13 00:00:00+08:00,0
544,SHSE.600000,1d,9.4813,9.5473,9.4703,9.5143,11045624,190872655.0,9.4868,2016-05-16 00:00:00+08:00,2016-05-16 00:00:00+08:00,0
545,SHSE.600000,1d,9.5143,9.5418,9.4427,9.4923,9765153,168387277.0,9.5143,2016-05-17 00:00:00+08:00,2016-05-17 00:00:00+08:00,0
546,SHSE.600000,1d,9.4923,9.6959,9.3657,9.6629,30962453,536935470.0,9.4923,2016-05-18 00:00:00+08:00,2016-05-18 00:00:00+08:00,0
547,SHSE.600000,1d,9.5968,9.6243,9.5363,9.5473,10380826,180686332.0,9.6629,2016-05-19 00:00:00+08:00,2016-05-19 00:00:00+08:00,0
548,SHSE.600000,1d,9.5253,9.6298,9.5033,9.6023,11140621,194223009.0,9.5473,2016-05-20 00:00:00+08:00,2016-05-20 00:00:00+08:00,0
549,SHSE.600000,1d,9.6298,9.7289,9.5968,9.6573,14080659,247441303.0,9.6023,2016-05-23 00:00:00+08:00,2016-05-23 00:00:00+08:00,0
550,SHSE.600000,1d,9.6188,9.6849,9.5913,9.6573,10725938,187905438.0,9.6573,2016-05-24 00:00:00+08:00,2016-05-24 00:00:00+08:00,0
551,SHSE.600000,1d,9.7289,9.7564,9.6849,9.7234,13766238,243549455.0,9.6573,2016-05-25 00:00:00+08:00,2016-05-25 00:00:00+08:00,0
552,SHSE.600000,1d,9.7124,9.8279,9.7124,9.7399,11065062,196266938.0,9.7234,2016-05-26 00:00:00+08:00,2016-05-26 00:00:00+08:00,0
553,SHSE.600000,1d,9.7344,9.7784,9.7014,9.7619,11621242,205801175.0,9.7399,2016-05-27 00:00:00+08:00,2016-05-27 00:00:00+08:00,0
554,SHSE.600000,1d,9.8169,9.8885,9.7289,9.8775,17538184,313324795.0,9.7619,2016-05-30 00:00:00+08:00,2016-05-30 00:00:00+08:00,0
555,SHSE.600000,1d,9.8665,10.1251,9.861,10.0646,35631526,650177320.0,9.8775,2016-05-31 00:00:00+08:00,2016-05-31 00:00:00+08:00,0
556,SHSE.600000,1d,10.0701,10.0976,9.9765,10.0095,18312424,333790682.0,10.0646,2016-06-01 00:00:00+08:00,2016-06-01 00:00:00+08:00,0
557,SHSE.600000,1d,10.015,10.0701,9.8665,9.916,17786525,321768768.0,10.0095,2016-06-02 00:00:00+08:00,2016-06-02 00:00:00+08:00,0
558,SHSE.600000,1d,9.971,9.9765,9.8499,9.9105,18003512,323746001.0,9.916,2016-06-03 00:00:00+08:00,2016-06-03 00:00:00+08:00,0
559,SHSE.600000,1d,9.9325,9.9655,9.8885,9.916,17856247,321865763.0,9.9105,2016-06-06 00:00:00+08:00,2016-06-06 00:00:00+08:00,0
560,SHSE.600000,1d,9.96,9.9765,9.8885,9.916,16533983,298145352.0,9.916,2016-06-07 00:00:00+08:00,2016-06-07 00:00:00+08:00,0
561,SHSE.600000,1d,9.9105,9.9435,9.8885,9.8995,23758300,427741583.0,9.916,2016-06-08 00:00:00+08:00,2016-06-08 00:00:00+08:00,0
562,SHSE.600000,1d,9.8279,9.872,9.7784,9.7839,30051583,536281150.0,9.8995,2016-06-13 00:00:00+08:00,2016-06-13 00:00:00+08:00,0
563,SHSE.600000,1d,9.7784,9.8114,9.7399,9.7894,18773357,333449719.0,9.7839,2016-06-14 00:00:00+08:00,2016-06-14 00:00:00+08:00,0
564,SHSE.600000,1d,9.6904,9.7729,9.6573,9.7619,26332177,464557383.0,9.7894,2016-06-15 00:00:00+08:00,2016-06-15 00:00:00+08:00,0
565,SHSE.600000,1d,9.7234,9.8665,9.6849,9.7949,30871127,549171213.0,9.7619,2016-06-16 00:00:00+08:00,2016-06-16 00:00:00+08:00,0
566,SHSE.600000,1d,9.7674,9.8995,9.7619,9.7784,17412233,311113072.0,9.7949,2016-06-17 00:00:00+08:00,2016-06-17 00:00:00+08:00,0
567,SHSE.600000,1d,9.8665,9.8665,9.7674,9.8224,9681495,172507202.0,9.7784,2016-06-20 00:00:00+08:00,2016-06-20 00:00:00+08:00,0
568,SHSE.600000,1d,9.8389,9.8775,9.7674,9.7839,15852873,282663680.0,9.8224,2016-06-21 00:00:00+08:00,2016-06-21 00:00:00+08:00,0
569,SHSE.600000,1d,9.7949,9.8499,9.7839,9.8444,14227501,253800359.0,9.7839,2016-06-22 00:00:00+08:00,2016-06-22 00:00:00+08:00,0
570,SHSE.600000,1d,9.9096,9.9096,9.7912,9.7974,12882295,203560849.0,9.8473,2016-06-23 00:00:00+08:00,2016-06-23 00:00:00+08:00,0
571,SHSE.600000,1d,9.785,9.841,9.3985,9.5232,30575522,470756348.0,9.7974,2016-06-24 00:00:00+08:00,2016-06-24 00:00:00+08:00,0
572,SHSE.600000,1d,9.5294,9.5917,9.4609,9.5419,19163499,292488228.0,9.5232,2016-06-27 00:00:00+08:00,2016-06-27 00:00:00+08:00,0
573,SHSE.600000,1d,9.517,9.5357,9.4609,9.5232,12559826,191346962.0,9.5419,2016-06-28 00:00:00+08:00,2016-06-28 00:00:00+08:00,0
574,SHSE.600000,1d,9.5294,9.6852,9.5232,9.6603,21253351,326320213.0,9.5232,2016-06-29 00:00:00+08:00,2016-06-29 00:00:00+08:00,0
575,SHSE.600000,1d,9.6603,9.76,9.6229,9.7039,20735886,323223547.0,9.6603,2016-06-30 00:00:00+08:00,2016-06-30 00:00:00+08:00,0
576,SHSE.600000,1d,9.7039,9.947,9.6852,9.9221,25106479,394802033.0,9.7039,2016-07-01 00:00:00+08:00,2016-07-01 00:00:00+08:00,0
577,SHSE.600000,1d,9.8847,9.9906,9.8473,9.9283,21411650,341120776.0,9.9221,2016-07-04 00:00:00+08:00,2016-07-04 00:00:00+08:00,0
578,SHSE.600000,1d,9.9345,9.9408,9.8161,9.841,16171615,255727223.0,9.9283,2016-07-05 00:00:00+08:00,2016-07-05 00:00:00+08:00,0
579,SHSE.600000,1d,9.7912,9.8223,9.7289,9.7476,22976510,360070168.0,9.841,2016-07-06 00:00:00+08:00,2016-07-06 00:00:00+08:00,0
580,SHSE.600000,1d,9.7413,9.7476,9.6291,9.7039,24498042,380536334.0,9.7476,2016-07-07 00:00:00+08:00,2016-07-07 00:00:00+08:00,0
581,SHSE.600000,1d,9.6915,9.6977,9.6229,9.6291,14901331,230568191.0,9.7039,2016-07-08 00:00:00+08:00,2016-07-08 00:00:00+08:00,0
582,SHSE.600000,1d,9.6977,9.7039,9.598,9.6167,22852491,354003568.0,9.6291,2016-07-11 00:00:00+08:00,2016-07-11 00:00:00+08:00,0
583,SHSE.600000,1d,9.6478,9.7538,9.6291,9.7476,25545130,397267013.0,9.6167,2016-07-12 00:00:00+08:00,2016-07-12 00:00:00+08:00,0
584,SHSE.600000,1d,9.7538,9.9532,9.7476,9.841,36238056,573546775.0,9.7476,2016-07-13 00:00:00+08:00,2016-07-13 00:00:00+08:00,0
585,SHSE.600000,1d,9.8286,9.8722,9.7476,9.785,16883421,265364888.0,9.841,2016-07-14 00:00:00+08:00,2016-07-14 00:00:00+08:00,0
586,SHSE.600000,1d,9.7912,9.8161,9.7538,9.7912,15998100,251152944.0,9.785,2016-07-15 00:00:00+08:00,2016-07-15 00:00:00+08:00,0
587,SHSE.600000,1d,9.8036,9.9158,9.76,9.8286,27766982,438169692.0,9.7912,2016-07-18 00:00:00+08:00,2016-07-18 00:00:00+08:00,0
588,SHSE.600000,1d,9.8286,9.8473,9.7538,9.8036,17179816,269908287.0,9.8286,2016-07-19 00:00:00+08:00,2016-07-19 00:00:00+08:00,0
589,SHSE.600000,1d,9.785,9.8223,9.7413,9.8161,14866526,233284416.0,9.8036,2016-07-20 00:00:00+08:00,2016-07-20 00:00:00+08:00,0
590,SHSE.600000,1d,9.8099,9.8909,9.785,9.866,22020445,348156592.0,9.8161,2016-07-21 00:00:00+08:00,2016-07-21 00:00:00+08:00,0
591,SHSE.600000,1d,9.8535,9.8597,9.7102,9.7413,16711700,262066573.0,9.866,2016-07-22 00:00:00+08:00,2016-07-22 00:00:00+08:00,0
592,SHSE.600000,1d,9.7413,9.8223,9.7413,9.7787,11441970,179598105.0,9.7413,2016-07-25 00:00:00+08:00,2016-07-25 00:00:00+08:00,0
593,SHSE.600000,1d,9.7787,9.841,9.7538,9.8099,20462397,321598665.0,9.7787,2016-07-26 00:00:00+08:00,2016-07-26 00:00:00+08:00,0
594,SHSE.600000,1d,9.8036,9.8971,9.6291,9.8909,40697330,637937308.0,9.8099,2016-07-27 00:00:00+08:00,2016-07-27 00:00:00+08:00,0
595,SHSE.600000,1d,9.8286,9.841,9.7538,9.7725,17451372,274345301.0,9.8909,2016-07-28 00:00:00+08:00,2016-07-28 00:00:00+08:00,0
596,SHSE.600000,1d,9.7538,9.7912,9.7289,9.785,14348301,224747562.0,9.7725,2016-07-29 00:00:00+08:00,2016-07-29 00:00:00+08:00,0
597,SHSE.600000,1d,9.7725,9.8784,9.7538,9.8473,22909943,361191350.0,9.785,2016-08-01 00:00:00+08:00,2016-08-01 00:00:00+08:00,0
598,SHSE.600000,1d,9.841,9.8784,9.7725,9.8161,10877815,171311340.0,9.8473,2016-08-02 00:00:00+08:00,2016-08-02 00:00:00+08:00,0
599,SHSE.600000,1d,9.7476,9.7974,9.7351,9.7663,10583990,165699514.0,9.8161,2016-08-03 00:00:00+08:00,2016-08-03 00:00:00+08:00,0
600,SHSE.600000,1d,9.7787,9.7787,9.6541,9.7164,15610498,243122631.0,9.7663,2016-08-04 00:00:00+08:00,2016-08-04 00:00:00+08:00,0
601,SHSE.600000,1d,9.7226,9.8473,9.7164,9.8036,17648517,277447198.0,9.7164,2016-08-05 00:00:00+08:00,2016-08-05 00:00:00+08:00,0
602,SHSE.600000,1d,9.8223,9.8223,9.76,9.8099,13129367,206333087.0,9.8036,2016-08-08 00:00:00+08:00,2016-08-08 00:00:00+08:00,0
603,SHSE.600000,1d,9.8161,9.8473,9.7912,9.841,15480879,243949588.0,9.8099,2016-08-09 00:00:00+08:00,2016-08-09 00:00:00+08:00,0
604,SHSE.600000,1d,9.8473,9.8784,9.8036,9.866,18499535,292534452.0,9.841,2016-08-10 00:00:00+08:00,2016-08-10 00:00:00+08:00,0
605,SHSE.600000,1d,9.8161,10.2212,9.8099,10.0156,52689421,852413099.0,9.866,2016-08-11 00:00:00+08:00,2016-08-11 00:00:00+08:00,0
606,SHSE.600000,1d,10.0467,10.215,9.9719,10.1963,46991632,763634354.0,10.0156,2016-08-12 00:00:00+08:00,2016-08-12 00:00:00+08:00,0
607,SHSE.600000,1d,10.2835,10.6076,10.2524,10.5578,77333862,1299618491.0,10.1963,2016-08-15 00:00:00+08:00,2016-08-15 00:00:00+08:00,0
608,SHSE.600000,1d,10.5578,10.5889,10.3895,10.4082,49384036,829743468.0,10.5578,2016-08-16 00:00:00+08:00,2016-08-16 00:00:00+08:00,0
609,SHSE.600000,1d,10.4207,10.5017,10.296,10.3708,36446597,606581272.0,10.4082,2016-08-17 00:00:00+08:00,2016-08-17 00:00:00+08:00,0
610,SHSE.600000,1d,10.3147,10.4518,10.1901,10.2462,37110139,612294413.0,10.3708,2016-08-18 00:00:00+08:00,2016-08-18 00:00:00+08:00,0
611,SHSE.600000,1d,10.2399,10.2835,10.1963,10.2337,19927300,327521631.0,10.2462,2016-08-19 00:00:00+08:00,2016-08-19 00:00:00+08:00,0
612,SHSE.600000,1d,10.2337,10.2648,10.1651,10.2275,19768630,324280093.0,10.2337,2016-08-22 00:00:00+08:00,2016-08-22 00:00:00+08:00,0
613,SHSE.600000,1d,10.2275,10.3209,10.1714,10.2212,31754370,521794934.0,10.2275,2016-08-23 00:00:00+08:00,2016-08-23 00:00:00+08:00,0
614,SHSE.600000,1d,10.2275,10.2898,10.1838,10.215,17085424,280402637.0,10.2212,2016-08-24 00:00:00+08:00,2016-08-24 00:00:00+08:00,0
615,SHSE.600000,1d,10.1963,10.2275,10.0966,10.1838,24749915,403472216.0,10.215,2016-08-25 00:00:00+08:00,2016-08-25 00:00:00+08:00,0
616,SHSE.600000,1d,10.1963,10.2212,10.1527,10.1838,14688056,240035889.0,10.1838,2016-08-26 00:00:00+08:00,2016-08-26 00:00:00+08:00,0
617,SHSE.600000,1d,10.1651,10.2025,10.0218,10.1153,30202023,489414008.0,10.1838,2016-08-29 00:00:00+08:00,2016-08-29 00:00:00+08:00,0
618,SHSE.600000,1d,10.1215,10.2773,10.1215,10.2212,36396993,597418078.0,10.1153,2016-08-30 00:00:00+08:00,2016-08-30 00:00:00+08:00,0
619,SHSE.600000,1d,10.1901,10.3209,10.1714,10.2711,22003438,362526025.0,10.2212,2016-08-31 00:00:00+08:00,2016-08-31 00:00:00+08:00,0
620,SHSE.600000,1d,10.2711,10.3147,10.2088,10.2275,21272047,349934548.0,10.2711,2016-09-01 00:00:00+08:00,2016-09-01 00:00:00+08:00,0
621,SHSE.600000,1d,10.2088,10.2835,10.1901,10.2711,23147001,380418559.0,10.2275,2016-09-02 00:00:00+08:00,2016-09-02 00:00:00+08:00,0
622,SHSE.600000,1d,10.2773,10.3334,10.2337,10.2773,25677035,423399290.0,10.2711,2016-09-05 00:00:00+08:00,2016-09-05 00:00:00+08:00,0
623,SHSE.600000,1d,10.2773,10.3022,10.2025,10.2275,20282647,333206432.0,10.2773,2016-09-06 00:00:00+08:00,2016-09-06 00:00:00+08:00,0
624,SHSE.600000,1d,10.2275,10.2835,10.1901,10.2711,17975558,295519896.0,10.2275,2016-09-07 00:00:00+08:00,2016-09-07 00:00:00+08:00,0
625,SHSE.600000,1d,10.2648,10.3521,10.2399,10.3459,24406900,403801797.0,10.2711,2016-09-08 00:00:00+08:00,2016-09-08 00:00:00+08:00,0
626,SHSE.600000,1d,10.3583,10.3833,10.2835,10.3209,18739471,310623908.0,10.3459,2016-09-09 00:00:00+08:00,2016-09-09 00:00:00+08:00,0
627,SHSE.600000,1d,10.2088,10.2648,10.134,10.2212,36509177,597895474.0,10.3209,2016-09-12 00:00:00+08:00,2016-09-12 00:00:00+08:00,0
628,SHSE.600000,1d,10.2212,10.2586,10.215,10.2524,14234378,233969071.0,10.2212,2016-09-13 00:00:00+08:00,2016-09-13 00:00:00+08:00,0
629,SHSE.600000,1d,10.2399,10.2711,10.2088,10.2212,23981413,393967822.0,10.2524,2016-09-14 00:00:00+08:00,2016-09-14 00:00:00+08:00,0
630,SHSE.600000,1d,10.2524,10.2898,10.2337,10.2586,14465955,238091122.0,10.2212,2016-09-19 00:00:00+08:00,2016-09-19 00:00:00+08:00,0
631,SHSE.600000,1d,10.2648,10.2711,10.2337,10.2586,17396811,286078658.0,10.2586,2016-09-20 00:00:00+08:00,2016-09-20 00:00:00+08:00,0
632,SHSE.600000,1d,10.2648,10.2898,10.2399,10.2524,9416102,154918234.0,10.2586,2016-09-21 00:00:00+08:00,2016-09-21 00:00:00+08:00,0
633,SHSE.600000,1d,10.2773,10.3396,10.2648,10.3022,11527832,190442429.0,10.2524,2016-09-22 00:00:00+08:00,2016-09-22 00:00:00+08:00,0
634,SHSE.600000,1d,10.3147,10.3147,10.2711,10.2711,10200460,168270146.0,10.3022,2016-09-23 00:00:00+08:00,2016-09-23 00:00:00+08:00,0
635,SHSE.600000,1d,10.2524,10.3272,10.2275,10.2711,20769186,342748706.0,10.2711,2016-09-26 00:00:00+08:00,2016-09-26 00:00:00+08:00,0
636,SHSE.600000,1d,10.2337,10.296,10.2337,10.2711,17025470,280852907.0,10.2711,2016-09-27 00:00:00+08:00,2016-09-27 00:00:00+08:00,0
637,SHSE.600000,1d,10.2711,10.3022,10.2586,10.2711,12841990,211844619.0,10.2711,2016-09-28 00:00:00+08:00,2016-09-28 00:00:00+08:00,0
638,SHSE.600000,1d,10.296,10.3147,10.2773,10.2835,10997408,181620111.0,10.2711,2016-09-29 00:00:00+08:00,2016-09-29 00:00:00+08:00,0
639,SHSE.600000,1d,10.2835,10.3022,10.2711,10.2773,12190268,201085204.0,10.2835,2016-09-30 00:00:00+08:00,2016-09-30 00:00:00+08:00,0
640,SHSE.600000,1d,10.3022,10.3459,10.2711,10.3147,18666854,308450225.0,10.2773,2016-10-10 00:00:00+08:00,2016-10-10 00:00:00+08:00,0
641,SHSE.600000,1d,10.3272,10.3334,10.2835,10.3272,12690366,209785537.0,10.3147,2016-10-11 00:00:00+08:00,2016-10-11 00:00:00+08:00,0
642,SHSE.600000,1d,10.3085,10.3085,10.2711,10.2898,10643884,175594201.0,10.3272,2016-10-12 00:00:00+08:00,2016-10-12 00:00:00+08:00,0
643,SHSE.600000,1d,10.2898,10.296,10.2337,10.2399,14504356,238973130.0,10.2898,2016-10-13 00:00:00+08:00,2016-10-13 00:00:00+08:00,0
644,SHSE.600000,1d,10.2399,10.2648,10.2088,10.2586,10660114,175020225.0,10.2399,2016-10-14 00:00:00+08:00,2016-10-14 00:00:00+08:00,0
645,SHSE.600000,1d,10.2275,10.2462,10.109,10.1402,16424904,268130860.0,10.2586,2016-10-17 00:00:00+08:00,2016-10-17 00:00:00+08:00,0
646,SHSE.600000,1d,10.1464,10.215,10.1215,10.1838,18251833,298064113.0,10.1402,2016-10-18 00:00:00+08:00,2016-10-18 00:00:00+08:00,0
647,SHSE.600000,1d,10.1901,10.215,10.1215,10.1402,11143167,181631901.0,10.1838,2016-10-19 00:00:00+08:00,2016-10-19 00:00:00+08:00,0
648,SHSE.600000,1d,10.1402,10.1838,10.1277,10.1527,8985794,146255319.0,10.1402,2016-10-20 00:00:00+08:00,2016-10-20 00:00:00+08:00,0
649,SHSE.600000,1d,10.1527,10.1838,10.109,10.1589,10884798,177155062.0,10.1527,2016-10-21 00:00:00+08:00,2016-10-21 00:00:00+08:00,0
650,SHSE.600000,1d,10.1589,10.3334,10.1402,10.2648,24757241,406980667.0,10.1589,2016-10-24 00:00:00+08:00,2016-10-24 00:00:00+08:00,0
651,SHSE.600000,1d,10.2711,10.2835,10.1963,10.2337,13309321,218721453.0,10.2648,2016-10-25 00:00:00+08:00,2016-10-25 00:00:00+08:00,0
652,SHSE.600000,1d,10.2212,10.2337,10.1589,10.1714,12436805,203174010.0,10.2337,2016-10-26 00:00:00+08:00,2016-10-26 00:00:00+08:00,0
653,SHSE.600000,1d,10.1589,10.1651,10.0841,10.0903,19517454,316513318.0,10.1714,2016-10-27 00:00:00+08:00,2016-10-27 00:00:00+08:00,0
654,SHSE.600000,1d,10.0903,10.1838,10.0841,10.1527,15067204,244739683.0,10.0903,2016-10-28 00:00:00+08:00,2016-10-28 00:00:00+08:00,0
655,SHSE.600000,1d,10.1153,10.1651,9.9782,10.1402,14673298,237635070.0,10.1527,2016-10-31 00:00:00+08:00,2016-10-31 00:00:00+08:00,0
656,SHSE.600000,1d,10.134,10.1776,10.1028,10.1589,13028259,212179107.0,10.1402,2016-11-01 00:00:00+08:00,2016-11-01 00:00:00+08:00,0
657,SHSE.600000,1d,10.1028,10.1589,10.0841,10.0966,25051160,406667269.0,10.1589,2016-11-02 00:00:00+08:00,2016-11-02 00:00:00+08:00,0
658,SHSE.600000,1d,10.0903,10.2088,10.0903,10.1901,25864110,421412550.0,10.0966,2016-11-03 00:00:00+08:00,2016-11-03 00:00:00+08:00,0
659,SHSE.600000,1d,10.1589,10.3022,10.1527,10.2212,21516475,353348691.0,10.1901,2016-11-04 00:00:00+08:00,2016-11-04 00:00:00+08:00,0
660,SHSE.600000,1d,10.215,10.2524,10.2088,10.2337,21351658,350381736.0,10.2212,2016-11-07 00:00:00+08:00,2016-11-07 00:00:00+08:00,0
661,SHSE.600000,1d,10.2524,10.3085,10.2462,10.2648,17307155,285419770.0,10.2337,2016-11-08 00:00:00+08:00,2016-11-08 00:00:00+08:00,0
662,SHSE.600000,1d,10.2648,10.3022,10.1963,10.2586,39826582,655055488.0,10.2648,2016-11-09 00:00:00+08:00,2016-11-09 00:00:00+08:00,0
663,SHSE.600000,1d,10.3147,10.3708,10.2711,10.3272,20484554,339602785.0,10.2586,2016-11-10 00:00:00+08:00,2016-11-10 00:00:00+08:00,0
664,SHSE.600000,1d,10.3209,10.3646,10.2524,10.3396,21539188,356740636.0,10.3272,2016-11-11 00:00:00+08:00,2016-11-11 00:00:00+08:00,0
665,SHSE.600000,1d,10.3022,10.4082,10.296,10.3459,18124496,301208006.0,10.3396,2016-11-14 00:00:00+08:00,2016-11-14 00:00:00+08:00,0
666,SHSE.600000,1d,10.3396,10.3521,10.2835,10.3396,15714142,260648299.0,10.3459,2016-11-15 00:00:00+08:00,2016-11-15 00:00:00+08:00,0
667,SHSE.600000,1d,10.3396,10.3646,10.3085,10.3459,12395504,205688793.0,10.3396,2016-11-16 00:00:00+08:00,2016-11-16 00:00:00+08:00,0
668,SHSE.600000,1d,10.3334,10.3646,10.296,10.3459,22718556,376599274.0,10.3459,2016-11-17 00:00:00+08:00,2016-11-17 00:00:00+08:00,0
669,SHSE.600000,1d,10.3396,10.3708,10.3147,10.3459,29274383,485488349.0,10.3459,2016-11-18 00:00:00+08:00,2016-11-18 00:00:00+08:00,0
670,SHSE.600000,1d,10.3396,10.4269,10.3085,10.3708,21432453,356612260.0,10.3459,2016-11-21 00:00:00+08:00,2016-11-21 00:00:00+08:00,0
671,SHSE.600000,1d,10.3895,10.4207,10.3646,10.3957,21080968,351666631.0,10.3708,2016-11-22 00:00:00+08:00,2016-11-22 00:00:00+08:00,0
672,SHSE.600000,1d,10.3957,10.7385,10.3833,10.5515,45036427,765689745.0,10.3957,2016-11-23 00:00:00+08:00,2016-11-23 00:00:00+08:00,0
673,SHSE.600000,1d,10.5515,10.67,10.5079,10.5266,21043140,356783606.0,10.5515,2016-11-24 00:00:00+08:00,2016-11-24 00:00:00+08:00,0
674,SHSE.600000,1d,10.5266,10.6575,10.4768,10.6513,23335230,396231886.0,10.5266,2016-11-25 00:00:00+08:00,2016-11-25 00:00:00+08:00,0
675,SHSE.600000,1d,10.6887,10.9006,10.6887,10.7261,33835281,584558233.0,10.6513,2016-11-28 00:00:00+08:00,2016-11-28 00:00:00+08:00,0
676,SHSE.600000,1d,10.7261,10.8133,10.6637,10.7572,29530098,509203656.0,10.7261,2016-11-29 00:00:00+08:00,2016-11-29 00:00:00+08:00,0
677,SHSE.600000,1d,10.7697,10.8756,10.6575,10.6949,20135026,346784527.0,10.7572,2016-11-30 00:00:00+08:00,2016-11-30 00:00:00+08:00,0
678,SHSE.600000,1d,10.6887,10.7634,10.6263,10.6887,18449219,316391192.0,10.6949,2016-12-01 00:00:00+08:00,2016-12-01 00:00:00+08:00,0
679,SHSE.600000,1d,10.6575,10.7074,10.4705,10.6575,33895875,576329869.0,10.6887,2016-12-02 00:00:00+08:00,2016-12-02 00:00:00+08:00,0
680,SHSE.600000,1d,10.564,10.7946,10.5391,10.7821,38201368,655302810.0,10.6575,2016-12-05 00:00:00+08:00,2016-12-05 00:00:00+08:00,0
681,SHSE.600000,1d,10.7697,10.8569,10.7198,10.7323,20948075,362989434.0,10.7821,2016-12-06 00:00:00+08:00,2016-12-06 00:00:00+08:00,0
682,SHSE.600000,1d,10.7011,10.7198,10.6326,10.6388,15550748,265825550.0,10.7323,2016-12-07 00:00:00+08:00,2016-12-07 00:00:00+08:00,0
683,SHSE.600000,1d,10.6887,10.7198,10.6201,10.6824,13234569,226759229.0,10.6388,2016-12-08 00:00:00+08:00,2016-12-08 00:00:00+08:00,0
684,SHSE.600000,1d,10.6824,10.8819,10.67,10.8071,28835648,500164630.0,10.6824,2016-12-09 00:00:00+08:00,2016-12-09 00:00:00+08:00,0
685,SHSE.600000,1d,10.8071,10.9504,10.7136,10.9006,48359554,841905183.0,10.8071,2016-12-12 00:00:00+08:00,2016-12-12 00:00:00+08:00,0
686,SHSE.600000,1d,10.8195,10.8694,10.6949,10.7011,15602869,270112439.0,10.9006,2016-12-13 00:00:00+08:00,2016-12-13 00:00:00+08:00,0
